bond_code,bond_name,stock_name,parkinson,garmanKlass,rogersSatchell,garmanKlassYang,yangZhang,normal
128033,迪龙转债,雪迪龙,0.4350135121706184,0.43458490377733344,0.6003158404954012,0.486154110147917,0.6157041056444598,0.48330624111340426
128010,顺昌转债,澳洋顺昌,0.45747604174468404,0.45447767323105115,0.6332039784364821,0.4924063141186409,0.6367114921513175,0.48438728485922666
128078,太极转债,太极股份,0.4882613242012196,0.48931039145143795,0.6835670652856047,0.5226601694023796,0.6790024234905698,0.48639232349971256
113509,新泉转债,新泉股份,0.4447752292766837,0.4477999163688125,0.6315660592212952,0.5177971535339241,0.6484397044489485,0.4869048826786923
113524,奇精转债,奇精机械,0.4526855824302561,0.4558934445685077,0.6359944166156123,0.5241669831760115,0.660503614658442,0.4900490840341291
113552,克来转债,克来机电,0.45893557668567453,0.4695381818396723,0.6552757264762034,0.5508026842982761,0.6863263593836815,0.4902921838915555
128080,顺丰转债,顺丰控股,0.4362504303008526,0.43621760106131013,0.6170414942674042,0.5097537625280935,0.6465753679255296,0.49313285774217896
128060,中装转债,中装建设,0.4368316533780669,0.4347649831501551,0.6214726283673422,0.5136267193049439,0.6520859564763611,0.49317649757197857
113549,白电转债,白云电器,0.4455804647679939,0.44446021891398346,0.626078321652666,0.5031216175562534,0.6445077743147151,0.49353946595845316
113523,伟明转债,伟明环保,0.4369229356777872,0.43531929142333065,0.6226292426021993,0.5091157903000798,0.6514485968899616,0.49429124682535214
113536,三星转债,三星新材,0.40233760657440426,0.39839835305046184,0.5486840030253105,0.5016657395294694,0.6100033094521661,0.4973796150949819
110046,圆通转债,圆通速递,0.4515571957061639,0.4494936520051556,0.6337886780034232,0.5054830218488959,0.6498603090151803,0.49800047777901285
113541,荣晟转债,荣晟环保,0.41866049648178216,0.41086741501927054,0.5786779956454886,0.4884526250372979,0.6170157540185846,0.49801806457402675
113020,桐昆转债,桐昆股份,0.47356965832540054,0.4764419927631536,0.6622210034917393,0.527462469007239,0.6723621237977181,0.5012723152061911
128053,尚荣转债,尚荣医疗,0.4621687554412962,0.45815607369755024,0.63508515834593,0.5095251833218234,0.6499141732769544,0.5031369245255187
110060,天路转债,西藏天路,0.4568671238146734,0.4551514023336846,0.6443012704201546,0.5133237731227324,0.6600488784506776,0.5035670623274948
123035,利德转债,利亚德,0.4859073590268339,0.48958077351939555,0.6778522016465327,0.5431976532039864,0.6895121968435772,0.5037556938565646
128045,机电转债,中航机电,0.46904545307216255,0.47435820090410385,0.6613436705995068,0.5312974820629897,0.6748585819892867,0.5055366453647184
113504,艾华转债,艾华集团,0.4286014665031285,0.41732941476282787,0.588824967276329,0.498990299117102,0.625850703318517,0.507393385543587
123030,九洲转债,九洲电气,0.46181070024992876,0.45547347794262033,0.6380817585962708,0.5173077329705938,0.6600726328422325,0.5076848036290871
128074,游族转债,游族网络,0.48045772142158866,0.4860196511004185,0.6785970638820323,0.5395817779593616,0.6881355767374384,0.5085446117565484
128058,拓邦转债,拓邦股份,0.4590778674478708,0.45065315706912096,0.6349828549151747,0.49984747079928493,0.6479921916601946,0.5086197901699905
110054,通威转债,通威股份,0.46339845072746083,0.4619595712343933,0.6390955324450953,0.5247938115265728,0.6620284987286661,0.509942181584267
128073,哈尔转债,哈尔斯,0.46985340750734333,0.4702543282876342,0.6667266249921254,0.5266557785939441,0.6794112665117525,0.5118837671557261
113530,大丰转债,大丰实业,0.4917145221053079,0.4902786655739477,0.6990430353648258,0.5465112383192472,0.7099196034473487,0.5120845690354129
123011,德尔转债,德尔股份,0.44127739913539904,0.4354750501697379,0.6157443801957663,0.5157588047999194,0.6513576051394516,0.5150735977529621
113531,百姓转债,老百姓,0.473986699955223,0.47447466206615474,0.6685614469922287,0.5448022798436452,0.6883291227151844,0.5174503188528171
110044,广电转债?!,广电网络,0.4701311680389387,0.46277733168308793,0.6581012339754426,0.5149518575487319,0.671077221998283,0.5175042870116559
113515,高能转债,高能环境,0.45047272961056495,0.44565480955862913,0.6284598734747708,0.5191063072432904,0.6546829187460433,0.518212507628973
113526,联泰转债,联泰环保,0.42305545930566013,0.42263817514754615,0.6050518820831974,0.5343317417884818,0.6562842357492127,0.5197393554356583
128026,众兴转债,众兴菌业,0.4430755956799535,0.43732899417259735,0.6274889659723999,0.5197520316327111,0.6589591022519622,0.5218246561625998
113027,华钰转债,华钰矿业,0.4590715252116706,0.45487140801167264,0.6498565496602292,0.5209223238308868,0.6665208977066387,0.5225305882410334
123032,万里转债,万里马,0.42688962119809787,0.4250051863016098,0.5928674202353318,0.5318289819721181,0.6500856397426042,0.5254303103950544
128036,金农转债,金新农,0.47401778428182373,0.4702623766037499,0.6528370968988809,0.5360626473436853,0.6781676090552987,0.5258914012815468
128038,利欧转债,利欧股份,0.4525408035985573,0.4568219992585546,0.640222057247812,0.5482496269399452,0.6821170595556949,0.526949988260887
110058,永鼎转债,永鼎股份,0.4683686508658925,0.46498327128255396,0.6560667606473672,0.5248306458414127,0.6746404547729222,0.5278813074282048
127014,北方转债,北方国际,0.46558426860165797,0.46087673590287936,0.6501900584484878,0.5202388401840307,0.6693047263343217,0.5280889046763529
128048,张行转债,张家港行,0.450969426340946,0.44912668398328376,0.6713581218333226,0.5441134359561589,0.6992046308294863,0.5283489412357287
128065,雅化转债,雅化集团,0.4849036581598482,0.4822934358575973,0.678944274622374,0.5384142778796489,0.6932688602618072,0.5285257451665686
123029,英科转债,英科医疗,0.44990143411724953,0.444658054047528,0.627234514901606,0.529103838127721,0.6652959420036573,0.5285703914714434
110050,佳都转债,佳都科技,0.47512315674830236,0.47730065624746915,0.6540789755371703,0.5504736427731539,0.6840104756697698,0.5304291981965781
123015,蓝盾转债,蓝盾股份,0.4803631826748804,0.48034402041930274,0.6725066490854962,0.5502091238820246,0.6976395401221391,0.5320732523647264
128021,兄弟转债,兄弟科技,0.4981381064396249,0.4957015699801236,0.7017610999298156,0.5511135157049605,0.7136040017738182,0.5336655075742813
128043,东音转债,东音股份,0.4550650601184439,0.4593465490341271,0.6494448296668599,0.5502829068321579,0.6835525094100536,0.5337895980129297
128023,亚太转债,亚太股份,0.46855647362680586,0.46808039344139296,0.6571790607558405,0.527480519453353,0.6746572158491877,0.5339024451492692
128051,光华转债,光华科技,0.4739346210176993,0.4721051945622172,0.6722595144774625,0.5431001028675851,0.6960390389782292,0.5345717190250419
128012,辉丰转债,辉丰股份,0.46393452704716004,0.4613024949996645,0.6503560904948794,0.5318033389117282,0.6765146749764953,0.5361207821973586
123013,横河转债,横河模具,0.44237671865715694,0.43447254531796253,0.6053580348187785,0.5343220964015604,0.6545270012039187,0.53650481950604
128049,华源转债,华源控股,0.46621703523519886,0.4607095532683471,0.6493010959922338,0.5364594243990018,0.6782868010955575,0.5377804212153755
123009,星源转债,星源材质,0.4771067637667449,0.47215894098745637,0.672730537399524,0.540702828011182,0.6901607716128064,0.5381082708560452
123016,洲明转债,洲明科技,0.5162317804260574,0.5200260634824805,0.7255775323538798,0.5781211249212161,0.7375092776555773,0.5388391798799828
123018,溢利转债,溢多利,0.4948855622926933,0.48989850959512204,0.696271794620846,0.5478396884839726,0.7073322943557339,0.5393740008044845
113534,鼎胜转债,鼎胜新材,0.4449412231627904,0.42961620501490494,0.6205095108295807,0.5167469208964739,0.6515347486309495,0.5405555452615325
128044,岭南转债,岭南股份,0.47112372179207873,0.46404743495998274,0.6507080043669641,0.538206809936221,0.6790501635521706,0.5408119754225085
113505,杭电转债,杭电股份,0.48531207632315826,0.48083195552254704,0.687158990067737,0.5487078252265776,0.7089645250466842,0.5414148385839
113521,科森转债,科森科技,0.5025558629067296,0.5021172813609653,0.7051323410901831,0.5628511006760851,0.7145320369185879,0.5415741367117086
123019,中来转债,中来股份,0.49004870208346657,0.4878173973735926,0.6903170041255108,0.5594956371920676,0.7112639537317502,0.5418662637044954
128037,岩土转债,中化岩土,0.4856545056683182,0.4841331774095348,0.6840497262073032,0.5590486783893068,0.7122485436301726,0.5420712291031532
128020,水晶转债?!,水晶光电,0.4975495117820305,0.4946380391897508,0.6959737118219951,0.5509120595965167,0.7100164454825247,0.5485928931764508
123022,长信转债?!,长信科技,0.5034192490953303,0.5012092766992767,0.701715767417381,0.5657319049038348,0.722313908083396,0.5492138928050943
123002,国祯转债,国祯环保,0.47746492667994256,0.4749987366914325,0.6680578737085616,0.5549757321756214,0.7006614756011421,0.5492365174133692
128052,凯龙转债,凯龙股份,0.44401182366215813,0.43585966257809844,0.6159594283822762,0.5349239996934857,0.6681007676447694,0.5503541780188507
128022,众信转债,众信旅游,0.4832510348484265,0.4827778051499288,0.6825507141087567,0.5677864543909933,0.7136490303995633,0.5507027288194849
113547,索发转债,索通发展,0.45322182306874387,0.45040080873961735,0.6256990891350328,0.5605761263785317,0.6876840419308914,0.5510378711820844
128061,启明转债,启明星辰,0.5131640989405729,0.5171500146910265,0.7220309614582381,0.5830695409991962,0.740504582606003,0.5512548689717893
128068,和而转债,和而泰,0.5140818825349689,0.5135101847061997,0.719868200607626,0.5696495246631841,0.7321904864980054,0.5515463856890369
113502,嘉澳转债,嘉澳环保,0.455762791167548,0.4489776403474349,0.6445885315848666,0.5434517253871706,0.6837936543077381,0.5532692248210611
123025,精测转债,精测电子,0.517840750045231,0.5206785486363075,0.7375044492442958,0.5947966796535955,0.7543519567951723,0.5582849733562771
127013,创维转债,创维数字,0.5057749273697361,0.5058416723193732,0.7247264767467532,0.5773628671681434,0.7457181646985751,0.5642785485529486
113510,再升转债,再升科技,0.4926072528161282,0.4908082946968051,0.6975022272588768,0.5799692474773632,0.7313650968210539,0.5652717089740298
128014,永东转债,永东股份,0.47747151804313814,0.4660479189367394,0.6665891866884774,0.5544842945469802,0.7077186777592067,0.5676220726990799
123003,蓝思转债?!,蓝思科技,0.4823913271717778,0.4704621195655352,0.6694951071716321,0.5490918212015817,0.7004732946818334,0.5695827721087288
123010,博世转债,博世科,0.5019866131548023,0.49511090610558994,0.6960907226297659,0.5741532425989675,0.7257055264131328,0.5697343106194472
128072,翔鹭转债,翔鹭钨业,0.4901364061535839,0.4857809361321528,0.6981343834549931,0.5768940257012579,0.7308093107984527,0.5706300428157741
127008,特发转债,特发信息,0.4979188595744591,0.4952827767427197,0.7014991234420093,0.5760405556006268,0.7335396616692624,0.5707609217007239
128056,今飞转债,今飞凯达,0.47243149208804786,0.46846615140706943,0.6686577641794232,0.5761334768700819,0.7158517497234358,0.5717407877193879
113514,威帝转债,威帝股份,0.48546188419848796,0.4853112731730225,0.6813164242399192,0.5789157352669655,0.7247776987392025,0.5729936539629461
123028,清水转债,清水源,0.47718080378168104,0.4753032770187761,0.6738131158143515,0.5930703279510783,0.7351947572444705,0.5754467743520587
113503,泰晶转债,泰晶科技,0.4660491696924558,0.4581599639424008,0.6562282854909527,0.5559801497286155,0.6984189425233411,0.5757299818382322
113548,石英转债,石英股份,0.5200410831353212,0.5093017214416948,0.7218587374244737,0.5792160700409833,0.7438697735896481,0.575768517944843
128063,未来转债,德尔未来,0.5044607983294888,0.49982442999234705,0.7105052321541396,0.5615146081416932,0.7275374423688242,0.5763135993508048
128028,赣锋转债,赣锋锂业,0.5436212305033423,0.5403682660593775,0.7718679446662791,0.5936823515559209,0.778527733489483,0.5804034709538091
113546,迪贝转债,迪贝电气,0.47166977604282095,0.4648293242857734,0.6699439930089505,0.5701569423854165,0.7138783166716075,0.581038923357594
128040,华通转债,华通医药,0.49538119364304833,0.4830252739728185,0.6919503864001012,0.5811804968729413,0.7364978414312071,0.5915586015779352
128041,盛路转债,盛路通信,0.5304508350902648,0.5263016200855385,0.751262051127407,0.6053468023767532,0.7793571471799067,0.5947555923598151
113522,旭升转债,旭升股份,0.5304472848026847,0.5322751017305636,0.7429096466737803,0.6383749879496993,0.7859849409683828,0.5975698655191628
123014,凯发转债,凯发电气,0.5028343397036349,0.4957010521803229,0.7050962649718189,0.5895857764741688,0.7444618183599254,0.5980803899430793
128015,久其转债,久其软件,0.5441721681828874,0.5410994030973215,0.774504569987961,0.6088186974673081,0.791206284232912,0.6000496793513502
132021,19中电EB,中国软件,0.5782828031841473,0.5829876647289142,0.827684238065344,0.6382538069518825,0.8297682803639258,0.6039816416751745
123034,通光转债,通光线缆,0.5369125183316539,0.5304101319504518,0.7465477341842494,0.6053835627685954,0.7743799860376742,0.605920850593291
128079,英联转债,英联股份,0.5183663600557276,0.5059956026472773,0.744696124911965,0.5991178238605859,0.7766324095099583,0.6080374152412634
113537,文灿转债,文灿股份,0.499580654732303,0.4869587077159426,0.6941456172822078,0.6056160515367625,0.7487657221866176,0.6126544376156073
128070,智能转债,智能自控,0.5194203021651504,0.5166239159479559,0.755531921368186,0.6306424587185752,0.7993614111868238,0.6128669936548514
123031,晶瑞转债,晶瑞股份,0.5457006322396621,0.5452634364863038,0.7723136238056408,0.647460245757415,0.8103909239036619,0.6130340919886221
128076,金轮转债,金轮股份,0.5319432679792812,0.5239055445580738,0.75219000483506,0.5964799974234412,0.772045242755432,0.6141076337145012
113539,圣达转债,圣达生物,0.5168500772920621,0.5126889332235396,0.7279690633396482,0.6249403854908897,0.7757824230072295,0.6141704263636278
113517,曙光转债,中科曙光,0.5325707791317399,0.5275807938352024,0.7415195968460692,0.6230207001641369,0.7854424415511084,0.6150495624001497
113540,南威转债,南威软件,0.5559924188453166,0.5522952654558417,0.7861912227375778,0.6307883805002448,0.8079710773594793,0.6171092253880356
123027,蓝晓转债,蓝晓科技,0.5379124467363571,0.535534359040126,0.7626460064559658,0.6261643414752843,0.7947597726301702,0.618330198391162
123021,万信转2,万达信息,0.5616777782123036,0.5604705757059907,0.8000354470088584,0.6356853651783845,0.8211030919089728,0.619303999314084
123026,中环转债,中环环保,0.5113530069215142,0.5064415523314745,0.7224969808481241,0.6270238891878386,0.7773751908980612,0.6196349521287574
128050,钧达转债,钧达股份,0.553992660778704,0.5470605512038912,0.7889091247551809,0.638383279805911,0.817253370348034,0.6392371800088119
123024,岱勒转债,岱勒新材,0.5344943690879745,0.5266208746458233,0.7539324307945138,0.6512490729313112,0.8109051113693959,0.6395959760033325
123007,道氏转债,道氏技术,0.5964087451225573,0.5935438397177522,0.8404675164752635,0.6712376122798671,0.8604099979543126,0.6560507760681243
128069,华森转债,华森制药,0.5589061420649526,0.5634262932748586,0.8026391764324264,0.6796970609210101,0.8529998414067401,0.660306126769236
123017,寒锐转债,寒锐钴业,0.5574971600451906,0.5476393062545633,0.794446137753228,0.6580647322089749,0.8391782853880854,0.6630733608457532
123033,金力转债,金力永磁,0.6491197933269327,0.630753959518351,0.9316747742091304,0.852475554063193,1.052925196448716,0.8517491810336748
